id,listing_id,num_bedrooms,num_bathrooms,accommodates_guests,property_type,room_type,location_neighborhood,latitude,longitude,amenities_list,host_is_superhost,average_guest_rating,num_reviews,historical_occupancy_rate_percent,minimum_nights_stay,distance_to_city_center_km,public_transport_proximity,seasonal_period,local_demand_index_2025,price_per_night_inr
3641,Serious,Material,7321.5,Performance,Series,View,Almost,4895.1,7246.87,I,Size,4477.72,Relationship,1106.24,Media,7726.36,Difficult,Remain,1358.16,6225.62
3642,Brother,Throughout,4860.41,Until,Only,Last,Environmental,9765.31,665.02,Thousand,Note,9764.31,Minute,7712.46,Beat,8674.83,Sport,Executive,8748.5,5221.53
3643,Sell,Cup,4662.42,Wife,Sister,Another,Type,5641.26,3029.52,Gas,Congress,4530.8,Garden,4467.99,Old,6402.08,East,Hard,4129.35,9005.34
3644,Final,Town,9603.68,Dark,Wall,Inside,International,557.67,9367.79,Range,Eight,3118.42,Read,3229.87,Anything,8794.02,Seek,Hot,2857.59,790.63
3645,Industry,Son,9870.01,Explain,Security,Near,Resource,7187.11,5144.66,Experience,Wear,4564.61,Sometimes,7377.93,Area,3356.73,Including,Study,4755.51,3792.04
3646,Behavior,Consider,6633.78,Newspaper,Attention,Today,Skin,9877.76,9709.18,Player,Win,6047.65,Wife,485.14,Shoulder,1009.4,Property,Point,5509.56,6277.94
3647,Get,High,7010.61,Star,Growth,Society,Financial,626.08,3360.67,Second,Discover,229.74,Trip,16.16,Civil,9754.19,Yard,Toward,5730.79,430.14
3648,Weight,Pay,1842.28,Everybody,Peace,Term,Like,5604.61,4718.09,One,Western,9640.43,Inside,9210.52,Knowledge,6656.77,Staff,Beat,1303.67,3833.94
3649,Theory,Treatment,6221.73,True,Need,Majority,Personal,3769.57,4957.68,Series,Decision,6669.67,Community,2847.62,Open,1519.68,Choice,Want,1087.33,1286.39
3650,Key,Cut,7190.19,Husband,Black,Opportunity,Challenge,5326.58,6844.55,Them,Couple,8715.5,Possible,7895.31,Dog,9371.21,Teacher,Chair,4665.94,8891.29
3651,Staff,Seem,6119.06,Feel,Head,Fast,Usually,1512.44,7721.32,Already,Eat,3232.01,Simple,6146.53,Tell,5651.19,Wear,Throughout,1155.85,1609.29
3652,Deep,All,5316.89,Three,Home,Morning,Attention,5457.86,4032.81,Positive,Discuss,9265.68,Prove,7281.84,Not,8159.62,Realize,Party,5770.41,9650.65
3653,View,Seem,8024.61,Part,Last,Number,Sign,2504.09,7537.63,High,Truth,9780.72,Student,6088.7,Audience,4724.73,Own,Month,3899.68,3183.78
3654,International,Get,9212.7,Good,Hotel,Daughter,Term,3371.61,2445.61,All,Go,6572.88,Me,961.46,Never,1323.43,About,Technology,7901.07,1291.07
3655,Reality,Theory,416.28,Room,Civil,World,Choice,3593.68,7865.81,Human,New,2612.34,Back,3061.27,Father,2561.89,Opportunity,Subject,6688.59,2569.2
3656,Remember,Us,5703.09,Traditional,Authority,Election,Skin,5706.94,6731.72,Good,Sea,1577.21,Recognize,9225.98,Different,9681.77,Base,Wife,6850.58,2640.41
3657,Common,Perhaps,9714.1,All,Floor,Beyond,Media,7176.97,5218.35,Individual,Everyone,7020.25,Recognize,129.06,Parent,1156.64,Ever,Again,9841.95,1454.79
3658,Never,Something,8477.2,Trade,Opportunity,Never,Idea,1722.75,9854.07,Son,Trouble,3557.37,Six,9079.92,Raise,1355.97,Skin,Company,1820.89,9457.75
3659,Watch,Physical,1518.79,Owner,Laugh,Region,Seat,9001.45,1065.36,The,Federal,6902.37,Student,6149.9,Shake,5575.84,Hard,Partner,6788.34,9742.17
3660,Various,Cost,2590.05,Military,Economic,Lot,Need,2945.35,4004.1,Agency,Audience,2634.67,First,9278.19,Understand,4734.79,Movement,Late,3850.8,2792.96
3661,Personal,Everybody,8768.59,Human,Improve,Discuss,Hand,2625.04,7265.22,Very,News,5506.7,Player,2351.39,Find,7305.66,Blue,Business,4587.68,941.34
3662,Enjoy,Too,6677.52,Feel,His,Give,Weight,9878.36,1542.68,This,Gun,4460.87,Simply,5066.54,Style,6677.88,Color,Boy,2237.4,737.99
3663,Difference,Relationship,9974.57,Open,Night,American,It,4903.85,5092.11,Probably,Film,8548.82,Power,12.54,Tonight,4894.33,Tonight,Scientist,1006.44,1266.65
3664,Interest,Leave,552.28,Certainly,Trouble,Interesting,Your,1073.17,4912.26,Capital,Management,7764.71,Unit,4916.97,Avoid,8849.36,Trouble,Over,7839.76,349.19
3665,Cell,Threat,1781.8,Throughout,Inside,Issue,Way,6946.84,2985.18,Individual,Arm,9630.78,Nature,2934.06,Save,1545.84,Look,Firm,2123.14,9182.48
3666,Trouble,President,9991.18,Once,Say,Result,Seek,2754.61,5102.18,Example,Available,3272.32,Front,605.73,Laugh,6234.35,Paper,Sometimes,2758.09,2096.2
3667,Throughout,Better,7935.67,Finally,Hotel,Personal,Into,9272.26,8229.1,Degree,House,1712.14,Last,6827.47,Need,5691.27,What,Eight,4551.16,8151.3
3668,Prove,Conference,3360.79,Success,Worker,Couple,Activity,9377.89,7599.21,Seven,Throw,784.72,Him,1891.5,Direction,2840.21,Rate,Affect,5430.3,2188.59
3669,Happy,Sometimes,6887.53,Reflect,Minute,By,Benefit,8103.7,8721.21,We,Surface,4335.74,Be,4068.95,Development,8482.44,In,Consider,1555.89,5103.74
3670,Dream,Yourself,1733.75,Situation,Sea,Address,If,3833.82,6717.37,Necessary,Friend,2873.01,Indeed,9051.97,Forward,7293.77,Clear,Size,6462.02,8924.59
3671,Fine,Relate,8757.06,Beautiful,Question,Call,Level,5251.75,7164.85,Whom,Wear,9636.06,Decide,9838.12,Visit,9052.94,Member,View,8312.21,4781.67
3672,Why,Old,3314.7,Trial,Field,Child,Magazine,2891.55,8735.53,Reason,Reflect,8408.66,Spend,3194.71,Here,1317.28,Appear,Operation,6758.25,8207.59
3673,Either,Night,9373.8,Ask,Bad,Try,Or,5204.29,694.31,Wrong,Left,3127.11,Theory,1567.72,Couple,9193.44,As,Style,8847.16,1598.55
3674,Throw,Option,7564.92,Seek,Allow,Manager,Treat,2180.05,6464.38,Analysis,Time,5174.1,Easy,6774.95,Once,2270.84,Sit,Onto,3691.61,4773.49
3675,During,Threat,5023.76,Risk,Experience,Speech,Budget,5128.78,6411.57,Draw,Claim,3944.89,Necessary,51.04,Health,1287.13,Budget,Real,5860.16,6652.74
3676,Line,Economic,8311.22,Conference,Player,Impact,Herself,7025.25,3736.2,Seven,Action,5041.01,Water,8996.66,Far,8436.23,Reality,Live,8790.32,2000.69
3677,View,It,8483.76,Party,Little,Material,Become,1943.27,2865.33,Our,Room,3654.94,May,2906.05,Morning,6436.03,Vote,Traditional,627.13,4532.08
3678,Skin,Section,9712.52,Language,Spring,Weight,Answer,8381.27,5611.41,She,They,5186.75,Tree,5132.65,Cost,980.79,Also,Spend,7582.32,9814.81
3679,Manager,Pressure,1168.43,Score,Serious,Particular,Argue,5260.44,534.7,Manager,Receive,3936.95,Table,8762.31,Natural,9786.48,See,Board,1384.69,7771.25
3680,Citizen,Education,8449.55,Marriage,Against,Phone,Establish,8266.27,9303.26,Employee,Detail,1553.13,Rather,2215.99,War,3564.83,Never,Nothing,5058.47,485.88
3681,East,Affect,94.47,Make,Marriage,Tell,Past,8546.65,6409.46,Affect,During,5576.24,Somebody,5030.47,Similar,2613.85,Fast,Door,961.79,8458.91
3682,Almost,Trial,3935.04,Moment,Moment,Response,Art,2876.66,9883.53,Administration,Three,7557.36,Whom,5012.12,Benefit,3959.16,Compare,Consumer,2531.64,5612.42
3683,Building,Night,2652.96,Air,Leave,Color,Rate,8873.53,1524.21,Land,Reflect,3616.35,Could,6066.73,Hope,7934.3,Wonder,Not,7930.35,1186.56
3684,Situation,Hand,6418.18,Very,Use,Surface,Spring,5791.87,9079.45,Medical,Best,9550.37,Despite,7645.54,Apply,4633.02,Mention,Maybe,4216.35,9159.43
3685,Thought,Board,2390.9,Discussion,Number,We,Ago,2955.74,5505.89,Size,Memory,6571.03,Cell,656.57,Administration,2747.22,Outside,Great,5315.64,5799.69
3686,Run,High,4661.05,Phone,Board,Four,Court,5671.13,2726.98,Use,Responsibility,8805.48,Store,4676.57,While,1863.23,Music,Understand,2240.37,1978.42
3687,Writer,Color,4625.89,Sing,Mission,Office,Nation,913.01,3120.95,Brother,Part,5281.45,Culture,6556.73,Garden,909.46,Off,Article,3030.26,7746.87
3688,Quality,Ability,4458.88,Could,Election,Strategy,Marriage,8217.96,7068.83,I,Continue,9316.35,Note,5279.12,Especially,3580.17,Ok,Design,564.01,9942.06
3689,Police,List,5673.77,Congress,Those,Mission,Source,3482.65,1579.72,Car,State,7771.91,Network,7569.47,Style,1949.44,Work,Help,6119.82,8812.52
3690,Receive,Money,5356.34,Answer,Enjoy,World,Including,8494.98,8127.99,Identify,Tv,1473.25,Perform,8371.97,Happy,5023.69,Heart,Table,8907.27,6110.5
3691,Those,Strong,5202.2,Family,Stuff,Style,Some,5319.13,4930.49,Interesting,Political,1114.9,News,8009.55,Nothing,9539.28,Food,Student,802.9,6989.59
3692,Soldier,Start,7339.7,Condition,Hour,Than,Wind,6164.12,7498.99,Seek,Available,5815.0,Collection,1955.08,Individual,9764.13,Seek,People,2358.48,1002.98
3693,Series,Push,7847.61,Future,Western,Prove,Improve,9091.47,425.76,Lead,Total,4463.86,Visit,3508.0,Attorney,3087.45,Win,Expect,2940.2,4391.47
3694,Mission,Church,7487.37,Why,Reason,Reflect,Decision,9745.0,9138.51,Participant,Single,4488.68,Seem,830.54,Win,7846.72,Form,Media,6493.42,6525.47
3695,Size,Position,184.98,Radio,She,Mind,You,6161.67,8006.83,Teacher,Appear,4939.18,Enjoy,5908.43,Full,1546.41,Yeah,Agreement,8542.53,9399.56
3696,Onto,Open,3746.48,After,Measure,Push,Account,8294.68,9860.62,About,Soon,4112.29,Baby,1586.72,Above,8575.2,Leader,Affect,8794.11,3779.17
3697,Mean,Finish,9670.69,Sing,Notice,Center,Company,5284.9,4920.35,Continue,Size,9300.89,Determine,6229.86,Cost,7618.01,Nothing,Recent,7434.3,1233.55
3698,Much,News,1064.12,Rather,Good,Main,Tend,4087.84,2363.76,Billion,Growth,2567.64,During,2860.94,Majority,8994.34,Detail,Rule,1559.48,5410.94
3699,Health,Perhaps,6291.42,Eye,Wind,Hundred,Make,4186.79,711.28,Politics,Drop,57.76,When,558.1,Born,5605.19,Opportunity,Know,380.66,6403.09
3700,None,Relate,9960.37,Town,Blue,Baby,Suddenly,5300.97,9310.17,Pressure,Hard,2198.84,Street,8882.5,Economic,8714.79,Their,Receive,9418.75,9947.1
3701,Budget,Address,8548.15,Million,Indicate,Whatever,Set,1773.0,3597.51,Mr,Identify,873.45,Purpose,7712.37,Because,9638.72,Clear,Talk,736.52,5329.44
3702,Understand,Price,3024.67,Message,Task,Check,Evening,7604.68,6696.04,Itself,Both,6303.85,Agent,3936.0,Big,55.59,Themselves,Air,202.79,2455.99
3703,Fine,Together,8629.22,Employee,We,Term,Up,4912.03,4424.46,Listen,Pm,9294.07,It,5406.36,Film,8035.85,Onto,Set,787.35,3602.08
3704,Specific,Study,8912.32,Part,Civil,Without,Attack,2347.58,7074.58,Woman,Strong,2069.57,Among,2755.61,Leader,1732.26,Source,Only,4898.04,7284.0
3705,Himself,Policy,4270.54,Claim,Across,Identify,Away,905.24,8905.34,How,Sell,1086.14,Effort,6037.85,Would,7763.28,Shoulder,Hard,8662.24,148.7
3706,Page,Often,7820.45,Wall,Whom,Mind,Image,66.5,8534.89,Pretty,Base,520.91,Policy,1547.03,Produce,8880.69,Nothing,Instead,2659.5,1951.81
3707,Free,Less,1337.83,Cold,Both,Professor,Father,3294.19,6310.95,Pass,Side,726.53,Decade,7467.69,Local,977.44,Might,Project,3345.46,6574.74
3708,Financial,Service,5060.47,Often,Protect,Less,Opportunity,1543.45,9642.07,Myself,Official,9969.37,View,7134.73,Force,5661.91,Last,Ready,9479.47,4958.21
3709,Us,Trade,9010.74,Quite,Democrat,Hospital,How,7267.4,9812.8,Would,Onto,6912.63,Professional,9118.23,Right,615.62,Than,Learn,5694.82,1824.67
3710,Shake,Consider,7133.93,Trouble,Floor,What,Agree,3079.5,5510.35,On,Politics,2569.87,Hear,5451.06,Writer,8558.89,Kitchen,Until,9711.68,6765.58
3711,Particularly,Event,1464.98,Forward,Feeling,Say,Foot,245.81,7.71,Consumer,Relate,5667.7,Compare,6344.12,Arrive,1597.66,Expert,Remain,3225.73,2363.28
3712,Hope,Billion,9102.67,Imagine,Coach,Gas,Book,5232.05,915.69,Goal,Democratic,1521.27,Strategy,530.62,Sell,6410.38,Win,Cut,679.38,9251.56
3713,Much,Away,9773.28,Night,Race,Difference,Ready,6573.65,7827.33,Way,Join,7194.26,Seat,2071.42,Employee,3806.13,Loss,Try,7308.97,8766.95
3714,Off,National,5199.71,Old,Speak,Campaign,Them,3321.91,2069.03,Modern,Hard,9618.48,Production,8126.97,The,9037.23,Sort,Man,4734.53,9259.9
3715,Minute,Assume,8300.92,Agent,Actually,Citizen,Ready,33.48,1013.57,Chance,State,9347.84,Now,3546.55,Itself,5688.41,Member,Perform,4348.45,5972.04
3716,Personal,Series,385.47,Full,More,Herself,Personal,6493.44,6093.73,Receive,Fill,9257.87,Key,1149.22,New,8013.59,Radio,Money,1526.32,5278.55
3717,Up,Democratic,590.66,Truth,Serious,Population,Teach,9239.08,9702.16,Them,Pull,6078.32,Machine,3028.32,Election,953.47,Final,Although,8201.92,3204.02
3718,Reflect,Argue,3706.2,Even,Network,Debate,Analysis,7554.88,2027.94,Sometimes,Garden,814.66,Rather,3634.2,Parent,4695.17,Rise,War,4591.37,4162.64
3719,Writer,Bank,4179.01,Building,Seek,Republican,She,475.7,9970.53,Eat,Black,4411.58,Shake,2424.03,Ball,4466.22,Age,Most,3759.3,5020.59
3720,Truth,Public,7419.88,That,Kid,Lead,Security,1047.59,1932.0,Account,Gas,1394.89,Of,2979.28,Movement,4265.54,Station,Reason,9157.3,7237.98
3721,Loss,Feel,9720.47,Back,Practice,Wall,Perform,4035.65,7454.27,Condition,Want,5895.17,Explain,8672.17,Could,6437.58,With,Similar,5542.75,9836.5
3722,Decision,Billion,8121.9,Military,Run,Support,This,1048.35,6620.24,Most,Kitchen,5622.06,Reduce,2128.89,Guess,7593.01,Receive,Discover,9286.91,5676.54
3723,Throughout,During,5122.7,Almost,Real,Quickly,She,9621.71,7296.63,Environment,Stuff,8059.19,Whom,7179.81,Room,7900.99,Reveal,Serious,5672.78,8294.76
3724,Building,Particularly,393.17,Contain,Participant,Her,Part,7936.07,9144.75,Three,Result,7161.6,Article,5251.62,To,5649.16,Late,Term,3985.38,9176.46
3725,Mention,Experience,8467.47,Even,Letter,Determine,Kind,7540.0,3696.95,Country,Goal,5342.55,Mrs,9102.13,Style,31.71,Mrs,Suddenly,8965.71,6345.44
3726,Board,About,4503.18,Mind,Several,Respond,Walk,2843.83,5967.63,Certainly,Face,4870.3,Positive,7061.17,Local,1234.52,Visit,Stop,4276.86,8508.74
3727,Style,Like,9545.72,Watch,President,Happen,Never,750.58,5240.84,Sport,Question,181.98,Current,195.93,Behind,3463.75,Win,Put,5336.68,6102.99
3728,Institution,Firm,9353.7,Participant,Determine,Its,Type,5862.55,7470.32,Participant,Sing,7506.75,Turn,5688.62,State,596.69,House,State,933.82,7908.76
3729,Actually,Arrive,9036.01,Science,Follow,Ever,That,8762.31,9423.42,Customer,Soon,9304.52,Mean,9689.19,Yes,761.85,Class,Public,1610.37,5791.47
3730,Stay,Feeling,8990.54,Affect,Wind,City,Up,8132.16,8247.48,Change,Less,1490.28,Get,7594.86,Work,3747.44,Prevent,Tree,3367.83,675.03
3731,Watch,Require,2731.63,Difficult,Recently,Range,Every,5344.14,9937.5,Realize,High,5258.61,Enjoy,42.77,Expert,4631.52,Consider,Paper,6463.97,298.8
3732,Though,Character,3698.82,Bring,Catch,Charge,Tv,3472.64,8431.76,Production,Material,4709.74,Write,7791.7,Many,76.99,Growth,Ahead,4945.61,171.3
3733,Example,Source,8637.36,Ball,Suggest,Build,Another,2635.27,8936.6,Adult,Yard,7501.61,Wrong,3538.35,Technology,8403.78,Same,Less,3105.64,1911.3
3734,Across,Keep,6789.23,Growth,Treat,Nor,Kid,705.38,3929.14,Store,Drop,3777.15,Box,4094.86,Law,2074.11,Forget,Tax,9964.7,4035.18
3735,Husband,Goal,5679.77,Authority,Maintain,Could,Happy,3633.13,6465.91,Maintain,Without,2606.99,Sing,105.32,Animal,9907.64,Car,Fast,1097.66,5343.95
3736,Prepare,Answer,7918.12,They,Fund,Avoid,Stage,6689.5,4458.47,Born,Example,2611.57,Grow,7577.15,Market,3229.52,Wish,Model,503.06,7319.46
3737,Collection,Where,4130.31,Sometimes,Sister,Make,Group,6225.3,4075.38,Number,Paper,6513.86,Me,7916.49,Because,7172.27,Any,Control,303.53,5572.24
3738,Sure,Force,9614.11,Choose,Lay,Himself,It,1617.85,5453.26,Black,Series,2566.85,Field,5582.44,Very,7733.27,Happen,Billion,9739.8,74.85
3739,Page,Bill,4369.23,General,Raise,Door,Less,7995.15,5429.35,Focus,Suffer,2088.49,Military,8437.63,Above,2046.58,Manager,Green,8236.98,6941.63
3740,Plant,Seek,2784.17,Degree,Business,Employee,Me,1057.62,7186.23,Hand,Close,9418.2,Government,7274.72,So,6044.72,Speak,Spring,4002.49,6980.17
3741,Establish,New,8911.81,Campaign,Population,Coach,Thing,1530.74,6576.26,Idea,Sign,5651.43,Race,2178.8,Anyone,9884.76,Game,Machine,5767.9,7493.39
3742,Matter,Value,3490.76,Interesting,View,Paper,Recognize,3506.49,1413.04,Music,Focus,4020.28,Stay,8866.17,Later,5897.12,Process,This,9976.88,4121.14
3743,Exactly,Hand,1920.06,Check,Rise,Home,Entire,2536.52,9080.07,Pattern,Heart,4720.41,Spring,4891.75,Far,5716.51,Heart,Risk,1054.49,9390.57
3744,Budget,Tree,2650.12,Far,Security,Garden,Simple,9458.17,2193.51,Share,Section,4256.04,Wind,6836.55,Lawyer,6879.95,Threat,Also,2764.41,7408.62
3745,Their,Create,7115.89,Talk,Floor,Project,Agent,8547.11,383.15,Least,Those,3546.1,Agreement,1153.42,Food,9040.21,Great,Culture,9325.94,6856.23
3746,Stand,Citizen,3452.05,Subject,Media,Hope,Traditional,4322.66,2479.7,West,Operation,4267.07,Concern,4479.05,Nature,8084.14,Trade,Back,7179.65,3408.9
3747,Hear,Our,2593.05,Sign,Decide,Always,Environment,4236.63,5287.27,Above,Career,8531.53,Sense,8067.33,Special,9704.07,School,Risk,3384.02,3100.44
3748,Real,Not,5965.42,Focus,Throw,Cost,Investment,6058.79,2898.02,Fund,These,9648.33,Red,5634.17,Our,383.98,Article,City,5225.13,8800.99
3749,Age,Play,6466.59,Media,Manage,Such,Design,9458.38,3155.61,Speak,After,5164.19,Check,2598.78,Buy,3123.8,Successful,Job,8178.33,1583.49
3750,Section,Loss,5835.38,Another,System,Their,Before,4980.55,7883.44,Amount,Try,8190.92,Two,2587.06,Painting,4265.09,Play,Such,2757.38,7854.38
3751,Structure,Final,7963.71,General,Here,Until,Smile,9455.53,6355.26,Blue,Result,5676.55,Fine,1950.51,Get,1929.39,Ask,Wrong,2813.17,9169.7
3752,End,Its,2918.53,Miss,But,Discover,Woman,680.49,5032.26,Many,Song,7989.47,Million,2784.42,Since,119.61,Avoid,Technology,1432.54,85.46
3753,How,Find,9088.39,Mission,Why,Industry,Local,6192.45,2573.95,Such,Response,6778.73,Administration,1592.74,Discussion,8378.44,Brother,Church,6195.1,8652.9
3754,Most,Word,4442.98,Ok,Finish,Five,Expert,340.57,8061.86,Really,Language,2747.61,Serious,5456.14,Son,1092.23,President,Get,6280.49,9648.91
3755,Or,Surface,4223.65,Important,Music,Into,Old,7943.22,4571.46,Job,Always,1046.74,Positive,2235.81,Address,7111.41,Gun,Water,381.07,1311.9
3756,More,Relationship,754.92,Region,Wind,After,Final,2986.59,8729.2,President,Forward,6403.16,Public,5543.73,Seat,3490.09,Street,High,7866.66,4775.25
3757,Thing,Wife,9641.65,Start,Where,Term,Wind,9029.47,9307.79,Suggest,Serious,6053.11,Indicate,3130.48,Out,7618.85,Light,Protect,8283.26,649.2
3758,Administration,Practice,3685.02,Discover,Son,Once,At,4254.23,6913.81,By,Store,7399.46,Fill,1964.05,Another,1291.37,Product,Control,6337.95,961.38
3759,Too,Oil,8797.24,Partner,Why,Detail,Listen,4328.69,5655.57,Early,Also,2820.3,Less,5939.88,Girl,8147.17,Expect,Just,301.24,3684.22
3760,Fall,No,1787.9,Stay,Option,Authority,In,9449.06,763.91,Place,Real,1229.14,Too,9605.27,Parent,1567.43,Economic,Mission,4035.16,1784.55
3761,Scene,Everything,1785.08,Huge,Finally,Public,Person,7748.36,5532.08,My,Section,7139.53,Election,1013.12,Heavy,1911.45,Trade,Stand,8185.93,6448.82
3762,Later,Program,8709.97,Factor,Buy,Direction,Lot,4511.95,9404.22,Employee,Front,2988.96,Let,5378.35,Character,8878.06,Method,Reason,1491.01,2212.88
3763,Audience,Seek,5943.23,Modern,Maintain,Include,Vote,8089.1,9500.8,Month,Within,10.06,How,6173.47,Away,5724.65,Check,Body,3860.36,2258.66
3764,Computer,Participant,4186.8,He,Quickly,Instead,Fight,1255.85,7564.88,Use,Suffer,71.77,Sound,7510.87,Charge,4047.76,Event,Home,9939.95,7313.95
3765,Daughter,Now,5516.89,Alone,To,Focus,Value,6667.45,1695.79,Goal,Feeling,9316.84,Brother,8094.08,Population,954.85,Team,Else,8825.13,1450.39
3766,History,Training,1203.58,Church,Watch,Summer,West,7186.1,1020.42,Decade,Decide,878.51,Level,498.78,Especially,3970.0,Service,Most,8955.09,2955.0
3767,Machine,Police,8559.81,Value,Individual,Every,First,4093.91,5889.7,Blood,Capital,5883.95,Consider,753.1,Agent,6344.63,Case,Road,1599.28,4200.23
3768,Win,Student,2375.87,Bar,Live,Play,Should,62.41,7053.07,Similar,Four,3446.62,City,5075.46,Middle,7652.87,Actually,Middle,7719.22,956.44
3769,Service,Cup,1684.27,Tend,Account,Ball,Rest,7201.69,7246.58,Building,Career,2023.82,Fire,474.66,Media,1741.03,Finally,Nearly,2223.93,85.67
3770,Rather,Piece,1769.33,Available,Message,Father,Tax,4694.63,7134.19,Early,Idea,9894.3,Evidence,8494.19,Actually,7214.1,Cut,Just,5584.78,1360.92
3771,Figure,Population,3519.53,Find,Seem,Police,Which,8014.17,9280.12,Common,Discover,5099.94,Break,6571.62,Fill,5781.33,Most,With,8387.9,7253.1
3772,Feeling,Goal,1274.44,Employee,Color,Investment,Other,661.76,2502.89,Produce,When,9297.79,Mission,4324.8,Yard,5777.37,Response,Which,737.04,7447.27
3773,Radio,Approach,1295.1,Contain,Might,Notice,Citizen,5269.59,9696.38,Process,Instead,2066.42,Seven,9645.61,See,1991.81,Change,Former,9621.52,8768.43
3774,Bit,Himself,5970.1,Brother,Alone,State,Four,9578.39,1916.25,Eat,From,5761.04,Try,6792.18,Real,2193.98,Table,About,348.2,7087.66
3775,Lot,Board,4048.96,Nation,Student,Sea,Enough,2324.36,4219.33,Quite,List,2356.86,Everyone,8272.26,Wife,9620.34,Teacher,Realize,3081.14,3905.49
3776,Class,What,3233.49,Baby,Agency,Morning,Finally,9698.7,767.6,Simply,Building,980.08,Pressure,1472.68,Position,4873.96,Capital,Want,5474.98,6411.56
3777,Five,Research,9594.25,Difference,Bit,Party,Around,2647.15,3066.4,Do,Where,7507.11,Spend,9838.63,Various,9488.47,Nothing,Half,5030.53,7832.44
3778,Person,Adult,2647.0,Smile,Serve,Hear,Level,1591.67,5535.79,Into,Concern,7155.96,Should,2290.05,Happen,7660.53,Year,Mean,2488.16,1733.53
3779,Guy,Resource,4954.78,Book,Staff,Hundred,Its,7580.99,9213.51,Show,Beat,1127.12,Where,6696.65,Yeah,90.6,Event,Family,4942.85,8046.5
3780,Officer,Visit,283.66,Magazine,World,Find,Art,6132.47,2285.2,Friend,Most,4505.95,Avoid,3016.47,Deal,1903.01,Occur,Summer,7077.44,4120.89
3781,Avoid,Understand,9057.12,Leg,Southern,Inside,Condition,5779.72,8598.26,Involve,Trade,7379.6,Amount,4742.63,Resource,8030.41,Not,Or,8900.21,3617.06
3782,To,Focus,2759.45,Teacher,Beyond,Bit,Return,4378.96,1013.77,Tv,Marriage,6164.07,Another,1916.89,Political,3189.87,Explain,Campaign,1867.94,796.61
3783,Born,Discuss,6411.55,Store,Evening,Second,Build,5808.41,5776.77,Oil,Memory,9544.81,Own,6519.08,Everyone,796.39,Guess,Leave,9165.76,2431.49
3784,Yeah,Carry,8010.81,Product,Action,Such,Realize,6008.17,366.33,Degree,Son,5241.07,Politics,5357.26,Charge,844.92,Blood,Ok,5027.46,43.97
3785,Fact,Member,2641.62,Political,Director,Left,Trouble,6194.97,1677.44,Traditional,And,192.35,Front,8418.84,Hand,1119.73,State,Visit,736.06,5240.76
3786,Light,Find,6483.79,Score,Traditional,Some,Sense,2654.85,8627.62,Man,In,9702.59,Single,1129.07,Business,6811.48,Two,Main,9648.51,9658.12
3787,Democratic,Protect,2978.69,Method,Eight,Charge,Young,9352.35,1055.1,Sign,Program,2909.96,Possible,4759.65,Outside,191.63,Ability,Voice,1878.36,515.42
